,메뉴이름,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량
1285,오이무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.080
1286,생선묵,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.990
1287,삼겹살고추장볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,618.900
1288,김장김치 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.500
1289,고구마샐러드 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.040
1290,카레밥 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,613.800
1291,순두부짬뽕찌개 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,105.480
1292,강된장찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.210
1293,생선묵김치찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.360
1294,버섯매운탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.870
1295,꽁치무조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.300
1296,청국장 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90.600
1297,돈육굴소스양배추볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,332.250
1298,브로콜리&초고추장 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.820
1299,돼지고기육개장 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,131.610
1300,가지굴소스쇠고기볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,123.970
1301,오징어삼겹볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,562.660
1302,콩나물매운잡채 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,260.620
1303,오징어채버터볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,138.350
1304,멸치고추장볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.110
1305,쇠고기야채덮밥 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,596.090
1306,삼치순살튀김 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.140
1307,돼지고기청경채볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,359.080
1308,꽈리고추조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.620
1309,주꾸미미나리초무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.110
1310,닭고기야채조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,297.220
1311,시금치고추장무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.020
1312,비엔나소시지야채볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,285.910
1313,깻잎쇠고기볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,136.170
1314,불닭덮밥 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,952.750
1315,고등어순살카레튀김 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.040
1316,명태순살조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.990
1317,팝콘치킨 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,645.850
1318,아귀탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.450
1319,미더덕된장찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.530
1320,굴국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34.090
1321,치킨너겟강정 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.960
1322,가지굴소스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,142.280
1323,주꾸미삼겹볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,370.450
1324,오이풋고추된장무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.840
1325,오이피클,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.800
1326,미트볼튀김 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,490.050
1327,가지굴소스볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.150
1328,만두탕수 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,614.140
1329,햄치즈,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1301.470
1330,낙지볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.200
1331,명태무찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.670
1332,낙지연포탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.890
1333,오징어실채케찹볶음 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,154.730
1334,꼬꼬떡만둣국 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,632.710
1335,쇠고기가지볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,166.520
1336,장어순살강정 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.980
1337,시래기된장국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,106.600
1338,갑오징어가지굴소스볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,111.970
1339,육우갈비탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.810
1340,초코우유 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.000
1341,해물나시고랭,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,571.650
1342,쇠고기곰탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,175.140
1343,홍합탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.810
1344,해물소스비빔밥 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.470
1345,해물짬뽕찌개 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,136.410
1346,피조갯살야채볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.460
1347,돼지고기수육 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.960
1348,얼큰떡만둣국 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,575.800
1349,소시지칠리볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,290.730
1350,양파핫도그 ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,798.880
1351,딸기우유 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.000
1352,삶은계란 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.310
1353,바나나우유 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.000
1354,팝콘형치킨 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.610
1355,육고기소스비빔밥 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,647.650
1356,열무된장무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.060
1357,쇠고기시래기된장국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68.130
1358,갈리새우살버터볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.170
1359,갑오징어야채볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,177.580
1360,패주삼겹살볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,494.410
1361,콩나물냉채 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.800
1362,미트볼매콤볶음 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,499.560
1363,우거지꼬리곰탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,587.630
1364,모듬쌈 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.470
1365,한우곰탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,162.200
1366,두부두반장조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.730
1367,방어순살튀김 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.940
1368,백색우유,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 122.00
1369,게맛살볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,* 150.51
1370,오렌지주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 96.00
1371,포도주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 84.51
1372,떠먹는발효유,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 96.00
1373,브로콜리&초고추장,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,* 54.88
1374,오징어무국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,* 49.39
1375,매콤새송이버섯볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,* 123.19
1376,견과류셋,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 136.30
1377,콘형빙과,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 270.00
1378,과일야채샐러드,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,* 150.78
1379,팝콘형치킨,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,* 671.46
1380,짜먹는발효유,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 38.40
1381,샌드형빙과,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 252.00
1382,마시는발효유,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 56.00
1383,주꾸미미나리초무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,* 130.55
1384,포도,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 45.97
1385,깻잎쇠고기볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,* 146.79
1386,샌드형아이스크림,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 252.00
1387,햄김치,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,* 126.88
1388,컵형아이스크림,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 270.00
1389,생선묵김치,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,* 62.29
1390,소불고기소스덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,* 604.20
1391,과일젤리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 160.00
1392,팩형아이스크림,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 234.00
1393,백김치  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.12
1394,용기면,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,* 365.00
1395,콘형아이스크림,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 270.00
1396,쌀국수,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 325.00
1397,과일야채샐러드 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68.81
1398,연두부양념장 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.04
1399,생선묵찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.32
1400,데리야끼갈릭치킨 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,592.8
1401,우엉쇠고기조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90.65
1402,감자탕 ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,363.25
1403,꽁치김치조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.95
1404,꽈리고추건새우볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.89
1405,쇠고기느타리버섯국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44.47
1406,오징어튀김칠리 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,504.72
1407,갈치순살조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.19
1408,순두부새우탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.48
1409,주꾸미볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.29
1410,훈제오리볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.03
1411,김칫국,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,* 44.23
1412,대구탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.98
1413,한우갈비탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,486.28
1414,꽁치김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.67
1415,우럭매운탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.55
1416,김치,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61.64
1417,쇠고기덮밥 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,643.19
1418,마늘종볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.99
1419,마늘종무침 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.12
1420,마늘종새우볶음 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.49
1421,닭튀김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,756.25
1422,새우살튀김칠리 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,521.68
1423,들깨무나물 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.45
1424,버섯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.31
1425,쇠고기장조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.42
1426,햄,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,152.03
1427,테스트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,테스트
1428,햄버거,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1429,브런치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1430,병사식당 외 급식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1431,코다리순살강정,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,* 504.91
1432,콩나물밥&달래양념장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,* 449.10
1433,토핑형발효유,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 84.50
1434,콩나물김치,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,* 26.91
1435,감귤주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 44.00
1436,사과주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 46.00
1437,들깨무나물,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,* 71.69
1438,망고주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,* 26.00
1439,시래기된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,* 55.94
1440,북경식탕수육,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,* 612.05
1441,굴짬뽕찌개,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,* 95.41
1442,소불고기소스,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,604.2
1443,육우갈비탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.08
1444,낙지연포탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.37
1445,컵라면,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,* 365.00
1446,팝콘치킨,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,* 694.26
1447,육개장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69.23kcal
1448,부추된장무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32kcal
1449,돼지고기김치볶음밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,679.56kcal
1450,하와이안볶음밥,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,421.98kcal
1451,들깨순볶음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06kcal
1452,패주콩나물국,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,75.22kcal
1453,된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,80.76kcal
1454,쇠고기당면찌개,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,134.16kcal
1455,꽈리고추양념무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22.34kcal
1456,12방침,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,96.71kcal
1457,떠먹는토핑형발효휴,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.56kcal
1458,어묵탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.31kcal
1459,해물야채볶음밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.16kcal
1460,쇠고기버섯전골,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131.18kcal
1461,콩나물볶음,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.77kcal
1462,미나리맛살튀김,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,358.36kcal
1463,죽순야채무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.57kcal
1464,"풋고추,된장",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.51kcal
1465,고등어감자조림,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,186.48kcal
1466,모둠버섯볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.63kcal
1467,광어순살간장조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113.05kcal
1468,가든샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.34kcal
1469,불고기샐러드,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,74.06kcal
1470,핫도그,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,926.07kcal
1471,버섯불고기찜,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,298.83kcal
1472,토마토,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35.64kcal
1473,돼지고기깻잎볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,246.56kcal
1474,배추무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23.14kcal
1475,떡국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.06kcal
1476,부추나물,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.75kcal
1477,닭순살야채샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200.24kcal
1478,제육컵밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,620.17kcal
1479,두부찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.35kcal
1480,오이미나리무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.58kcal
1481,매일두유 뼈로가는고칼슘 담백한맛190ml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
1482,멸치감자조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,115.28kcal
1483,콩나물불고기,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,253.71kcal
1484,"음료수,쌀맛",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.2kcal
1485,매운어묵볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,146.48kcal
1486,마카로니감자샐러드,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,112.37kcal
1487,삼겹살김치찜,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,402.57kcal
1488,콩나물삼색볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59.03kcal
1489,햄김치덮밥,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,500.25kcal
1490,갈비맛통닭,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,387.21kcal
1491,맛살감자샐러드,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,112.37kcal
1492,달콤돼지고기볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,229.4kcal
1493,맛밤,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1494,치킨데리야끼비빔밥,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,997.86kcal
1495,도라지무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79.28kcal
1496,비엔나소시지볶음,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,292.57kcal
1497,양상추샐러드,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62.69kcal
1498,오징어볶음밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,511.46kcal
1499,닭고기김치찌개,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,105.42kcal
1500,당면돼지고기볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,174.68kcal
1501,무콩나물무침,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.37kcal
1502,미트볼조림,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,501.01kcal
1503,카라멜형 초코바,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1504,고추참치찌개,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.42kcal
1505,갈치무조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,112.78kcal
1506,햄감자찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,165.64kcal
1507,민대구미역지리,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.72kcal
1508,생선묵새우볶음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172.32kcal
1509,닭매운양념조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,375.32kcal
1510,청경채닭순살무침,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,392.31kcal
1511,파프리카/쌈장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.07kcal
1512,북어채계란국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.72kcal
1513,굴탕수,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,472.27kcal
1514,부추잡채,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,327.5kcal
1515,매실피클무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.71kcal
1516,구운계란장조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7kcal
1517,우엉오징어조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,133.84kcal
1518,닭튀김마늘소스,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,353.13kcal
1519,생선살탕수,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,488.2kcal
1520,오리들깨탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,279.8kcal
1521,해물스파게티,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,763.81kcal
1522,감자구이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75kcal
1523,명태콩나물찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,115.56kcal
1524,버섯들깨무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.94kcal
1525,마카로니마요무침,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72.74kcal
1526,소떡소떡,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,645.28
1527,구운계란,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.08
1528,즉석자장소스,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,415.8
1529,브로콜리게맛살튀김,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,350.23
1530,토마토슬라이스,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.13
1531,순살닭고기고구마조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,306.59
1532,딸기쨈,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5
1533,매운돼지갈비고구마조림,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,350.19
1534,쌈무/깻잎/쌈장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74.45
