,메뉴이름,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량,기준양,기준열량,탄수화물,지방,단백질,나트륨,콜레스트롤
386,들깨미역국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.38kcal,200 ml,120,10,6,6,150,--
387,순두부김치찌개,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.95kcal,1 bowl,205,14,10,15,--,--
388,돈육호박볶음,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,200.17kcal,100 g,395,78,5,9,--,--
389,양념치킨,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,946.09kcal,1 Piece,267,27,17,15,200,--
390,패주미더덕찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,133.4kcal,100 g,54,2,-,9,--,--
391,계란장조림,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,115.18kcal,3 개,116,3,6,10,567,89
392,찰보리밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.8kcal,81 g,180,33,-,3,126,--
393,전복짬뽕찌개,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,94.23kcal,588 g,285,24,13,20,"1,760",20
394,중화풍삼겹살조림,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,518.07kcal,1 cup (61g),270,40,10,5,"1,050",--
395,감자풋고추볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103.88kcal,20 g,124,4,10,3,18,--
396,고등어순살조림,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,146.77kcal,110 gram,190,-,11,22,85,70
397,돈육김치덮밥,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,569.88kcal,1 회,410,73,7,14,970,20
398,두부고추장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,81.09kcal,300 g (1.3 c),300,-,-,-,--,--
399,쇠고기곰탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70.2kcal,500 g,135,6,3,19,--,--
400,오징어채간장볶음,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,103.9kcal,20 g,55,8,-,3,232,33
401,햄슬라이스야채볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,210.72kcal,1 소접시,90,-,-,-,--,--
402,양파간장절임,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70.22kcal,1 개,36,8,-,1,2,--
403,찰보리비빔밥,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.8kcal,1 대접,599,92,13,26,492,55
404,두부김치국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.29kcal,250 g,288,14,17,19,989,13
405,돼지갈비찜,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,391.65kcal,1 봉지,793,42,47,61,"1,940",195
406,쇠고기볶음고추장,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81.91kcal,100 g,228,43,3,7,"1,139",4
407,건새우애호박찌개,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,67.09kcal,500 g,145,17,2,14,"2,220",40
408,소시지케찹볶음,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,304.13kcal,1 dish,240,18,15,7,361,30
409,코다리순살조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90.8kcal,2 개,215,27,10,5,120,115
410,참치마요덮밥,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,591.86kcal,204 g,400,56,14,13,580,15
411,순두부국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,76.1kcal,1 팩,145,24,-,12,200,--
412,만두탕수,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,623.44kcal,1 bag,615,43,37,27,--,--
413,햄김치찌개,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.57kcal,25 g,140,10,9,4,--,--
414,돈육야채볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,296.1kcal,1 소접시,90,-,-,-,--,--
415,낙지삼겹볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,434.29kcal,1 봉지,120,9,8,4,540,2
416,조밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.85kcal,1 팩,125,13,6,5,180,--
417,꼬꼬떡만둣국,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,516.03kcal,1 serving,625,110,11,20,"1,980",122
418,돈육김치볶음,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167.79kcal,95 grams,116,3,9,4,--,--
419,오리간장주물럭,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,256.53kcal,100 g,222,17,7,19,--,--
420,콩나물매운잡채,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,215.95kcal,100 g,165,86,-,3,300,--
421,얼큰황태채국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.12kcal,180 ml,130,9,8,6,95,25
422,닭고기야채조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,238.4kcal,1 box,168,23,-,16,255,--
423,자두,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26kcal,1 개,30,11,-,-,--,--
424,오징어실채볶음,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,112.83kcal,20 g,55,8,-,3,232,33
425,멕시칸샐러드,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.99kcal,1 개,220,18,10,14,630,40
426,초코우유,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126kcal,1 컵,600,80,22,20,400,--
427,고추참치김치덮밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.15kcal,290 g,425,84,6,9,720,11
428,쇠고기야채덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,525.88kcal,100 g,100,2,1,21,--,--
429,버섯감자찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.93kcal,400 g,167,15,5,14,"1,293",16
430,돼지고기육개장,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,114.15kcal,30 g,149,16,8,5,10,--
431,매콤깐풍기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,674.94kcal,1 조각,137,18,5,3,142,13
432,콩나물밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,433.87kcal,1 bowl,300,66,4,8,400,--
433,돈육미나리볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,318.27kcal,100 g,16,-,-,-,--,--
434,감자조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48.81kcal,150 g,109,22,1,2,647,--
435,쇠고기버섯볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131.29kcal,70 g,201,44,-,5,16,--
436,시리얼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.8kcal,1 份,245,42,5,6,430,5
437,홍합살짬뽕찌개,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,73.49kcal,0.2 Pack,170,15,11,3,70,25
438,비엔나소시지케찹볶음,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,347.48kcal,2 개,95,1,8,5,230,15
439,청양풍닭볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,253.12kcal,105 g,425,63,15,9,950,--
440,오징어튀김칠리소스,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,648.78kcal,135 ml,230,27,12,3,--,10
441,배주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100 ml,50,13,-,-,--,--
442,깐풍버섯덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,511.55kcal,1 dish,605,110,10,15,"1,227",--
443,콩나물야채튀김,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,373.81kcal,100 g,165,86,-,3,300,--
444,닭순살샐러드,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101.73kcal,229 g,250,30,10,10,890,35
445,새우짬뽕찌개,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,89.73kcal,1 봉,395,81,3,9,"1,470",5
446,멸치볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.54kcal,1 dish,114,-,-,17,240,--
447,쇠고기모듬버섯찌개,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48.51kcal,1 container,840,-,-,-,--,--
448,연두부양념장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86.92kcal,300 g,135,6,6,15,15,--
449,가지탕수,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,366.79kcal,1 ㅂ,150,40,-,-,--,--
450,비엔나소시지김치찌개,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,144.2kcal,2 개,95,1,8,5,230,15
451,버섯매운탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,59.05kcal,100 g,337,59,8,8,84,2
452,안동찜닭,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,224.62kcal,190 ml,75,18,-,1,35,--
453,쇠고기굴소스볶음밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.63kcal,100 g,100,2,1,21,--,--
454,명태무찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114.14kcal,1 팩,345,27,16,23,860,--
455,닭순살양배추볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,228.38kcal,184 g,193,8,11,14,68,--
456,장어순살강정,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,612.58kcal,0.5 컵 요리,60,12,-,1,20,--
457,주스프레주복숭아,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20 g,51,13,-,-,--,--
458,전복삼계탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,909.68kcal,1 팩,695,26,22,98,--,--
459,쇠고기우엉조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,105.27kcal,1 pack,180,28,1,15,"1,770",50
460,아귀순살콩나물찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145.3kcal,200 g,50,4,-,8,80,--
461,갈비탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.12kcal,1 인분,466,12,31,33,"1,365",124
462,오징어삼겹볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,500.67kcal,1 컵,85,12,2,3,50,10
463,바나나우유,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167kcal,200 ml,130,18,4,4,75,10
464,미트볼데리야끼조림,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,436.45kcal,20 g,15,3,-,-,--,--
465,삼겹살고추장볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,610.82kcal,100 g,128,30,-,1,15,--
466,닭순살피망볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,225.09kcal,105 g,425,63,15,9,950,--
467,연세두유고소한아몬드잣두유 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 컵,130,16,5,5,200,--
468,생선묵김치찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60.35kcal,1 봉지,160,12,8,10,"1,240",10
469,돼지고기찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,131.9kcal,1 컵,289,37,8,16,106,10
470,꽈리고추멸치조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105.83kcal,100 g,176,16,5,9,470,15
471,오리고추장주물럭,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,285.81kcal,1 개 200g,20,3,-,1,12,--
472,바나나맛우유,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.4kcal,240 ml,140,24,4,3,--,15
473,돈육청경채볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,395.88kcal,1 set,125,11,6,9,460,5
474,주꾸미볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145.01kcal,200 g,211,22,5,18,918,200
475,블루베리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.65249kcal,100 g,57,14,3,1,1,--
476,황태채국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9kcal,180 ml,130,9,8,6,95,25
477,돼지고기청경채볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,407.93kcal,100 g,244,11,16,11,272,33
478,돈육김치찌개,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,106.9kcal,1 bowl,456,12,26,32,"2,023",60
479,오징어튀김칠리,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,517.91kcal,135 ml,230,27,12,3,--,10
480,돼지고기호박볶음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,122.56kcal,100 g,244,11,16,11,272,33
481,갑오징어야채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,186.33kcal,360 g,100,8,4,7,400,60
482,게맛살야채튀김,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,414.3kcal,5 개,90,4,-,3,--,--
483,골뱅이고추장볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173.18kcal,100 g,128,30,-,1,15,--
484,쇠고기느타리버섯국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62.1kcal,1 container,840,-,-,-,--,--
485,홍합살무국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.83kcal,500 g,107,5,3,12,"1,453",13
486,훈제오리파프리카볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.47kcal,1 인분,155,6,11,8,200,65
487,불닭볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,303.07kcal,65 g,253,35,12,4,70,73
488,어향돈육가지볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125.69kcal,131 g,110,19,3,1,218,--
489,북경식탕수육 ,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,500.16kcal,1 컵,0,-,-,-,37,--
490,고등어순살카레튀김,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,494.53kcal,110 gram,190,-,11,22,85,70
491,갈치순살카레튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,468.73kcal,1 봉,185,32,3,5,"1,250",10
492,시금치국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.52kcal,100 gram,110,12,6,2,470,5
493,혼합시리얼,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.32kcal,1 份,245,42,5,6,430,5
494,북어채국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.58kcal,1 봉,35,6,-,2,580,15
495,새송이버섯야채볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,124.93kcal,130 g,82,10,4,2,14,--
496,버섯된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.68kcal,1 봉,140,15,5,11,--,--
497,양념통닭,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,838.95kcal,1 개,50,11,-,1,20,--
498,콩나물무채국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.81kcal,1 그릇,90,-,-,-,--,--
499,감자된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56.13kcal,250 g,120,11,1,7,"1,173",--
500,햄슬라이스버거,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,601.22kcal,31 g,30,-,1,5,250,10
501,햄야채덮밥,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,586.43kcal,300 g,515,95,10,11,840,15
502,우엉조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78.39kcal,100 g,88,21,-,2,240,--
503,김치찌개,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92.66kcal,400 g,243,11,15,15,"1,962",25
504,매콤새송이브로콜리볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90.91kcal,130 g,123,13,4,10,299,--
505,참치김치덮밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.33kcal,290 g,425,84,6,9,720,11
506,돈육고추장찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,141.04kcal,1 bowl,298,18,15,23,542,--
507,오리김치조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,266.97kcal,180 g,325,18,21,16,"1,550",85
508,마늘소스돼지고기강정,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,648.17kcal,100 g,114,-,2,22,--,--
509,얼갈이배추된장무침,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.05kcal,138 g,71,6,4,4,181,--
510,쇠고기오이볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89.64kcal,165 g,190,6,10,18,666,148
511,돼지고기가지볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,337.88kcal,100 g,244,11,16,11,272,33
512,미더덕된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51.86kcal,350 g (1중간접시),941,29,59,72,"1,341",189
513,꽈리고추감자조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.49kcal,30 g,22,4,-,-,100,--
514,아욱고추장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.66kcal,1 bowl,298,18,15,23,542,--
515,시금치무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.92kcal,32 g (2Tbsp),190,7,16,7,125,--
516,강된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89.63kcal,100 g,119,15,4,6,"1,682",--
517,무두부조개탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72.34kcal,1 줌,665,-,68,14,--,--
518,참돔순살튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,353.92kcal,60 g,49,-,-,11,--,39
519,호박볶음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,83.87kcal,100 g,395,78,5,9,--,--
520,무국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.06kcal,1 bowl,71,6,3,6,685,10
521,버섯잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95.8kcal,1 팩,363,67,9,2,"1,246",--
522,꽈리고추조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76.23kcal,30 g,22,4,-,-,100,--
523,마늘종무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71.07kcal,25 g,24,5,-,1,470,--
524,미트볼양념조림,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,443.26kcal,180 g,430,29,27,18,"1,580",65
525,세척사과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.838kcal,200 g,104,-,-,-,--,--
526,낙지새우볶음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,200.18kcal,1 인분,243,11,15,15,"1,962",25
527,게맛살튀김,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,369.55kcal,5 개,90,4,-,3,--,--
528,햄치즈에그버거,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1245.88kcal,100 ml,60,4,3,3,46,7
529,피조갯살삼겹볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,447.08kcal,300 g,540,82,17,15,--,--
530,훈제오리샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.28kcal,1 개,314,29,16,15,316,308
531,불닭덮밥,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,749.4kcal,1 개,435,60,15,15,720,60
532,건새우아욱된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.43kcal,1 봉,33,6,-,2,450,--
533,돼지갈비폭찹,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,412.05kcal,1 톨,265,43,4,11,189,--
534,과일,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116kcal,1 개,109,26,-,2,--,--
535,피망잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,170.41kcal,100 g,165,26,4,7,--,--
536,망고스틱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76kcal,1 컵,150,37,-,-,--,--
537,야채덮밥,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,624.86kcal,280 g,460,72,13,14,"1,120",30
538,고등어카레튀김,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,549.5kcal,350 ml,350,25,16,25,466,41
539,한우갈비탕,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,480.04kcal,1 인분,466,12,31,33,"1,365",124
540,닭고기양배추볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,235.64kcal,184 g,193,8,11,14,68,--
541,유산균 발효유,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.5kcal,120 ml,54,10,-,3,55,--
542,마늘쫑볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.93kcal,100 gram,65,13,-,2,10,--
543,가지볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.02kcal,131 g,110,19,3,1,218,--
544,모듬피클,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.8kcal,0.333333 봉지(30g),135,22,4,3,240,--
545,반건조고구마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.4kcal,300 g,317,73,-,4,--,--
546,해물된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85kcal,350 g (1중간접시),941,29,59,72,"1,341",189
547,양파피클,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74.63kcal,1 개,36,8,-,1,2,--
548,무청시래기국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55.94kcal,200 g (1 bowl),53,236,2,4,135,4
549,새우살야채볶음,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,173.56kcal,1 소접시,90,-,-,-,--,--
550,낙지볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154.89kcal,1 인분,243,11,15,15,"1,962",25
551,명태순살튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,518.56kcal,1 cutlet(60g),70,12,1,4,170,15
552,연근튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,298.54kcal,20 g,67,16,-,-,2,--
553,제육볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,319.9kcal,300 g,572,31,33,39,832,128
554,곶감,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.898kcal,1 piece,110,-,-,-,--,--
555,해물탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,101.96kcal,1 봉,305,68,1,6,460,--
556,우엉쇠고기조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,144.07kcal,1 pack,180,28,1,15,"1,770",50
557,명태순살조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89.12kcal,301 g,94,-,5,9,--,--
558,단감,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.26586kcal,1 개,70,-,-,-,--,--
559,굴국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.21kcal,1 대접,463,89,4,14,"1,231",12
560,쇠고기버섯덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,604.2kcal,1 dish,605,110,10,15,"1,227",--
561,갈치순살조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126.32kcal,1 토막,134,4,5,15,422,45
562,꽈리고추멸치볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.04kcal,100 g,176,16,5,9,470,15
563,쇠고기장조림쇠고기장조림대,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.46kcal,1 pack,180,28,1,15,"1,770",50
564,젤리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160kcal,1 개,40,-,-,-,--,--
565,햄버거스테이크,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0kcal,210 g,389,86,1,7,34,--
566,소양념갈비찜,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751.62kcal,1 개,145,24,4,2,37,--
567,콩나물두부국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.29kcal,1 그릇,90,-,-,-,--,--
568,배추겉절이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.16kcal,130 ml,110,17,3,4,85,15
569,양배추샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.15kcal,1 병,40,7,-,1,10,--
570,마파두부덮밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,678.72kcal,1 cup,390,60,11,13,--,--
571,묵은지등갈비찜,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,365.11kcal,1 인분,637,31,36,49,"5,086",253
572,순무김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2kcal,40 g,9,-,-,1,--,--
573,팽이버섯두부국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41.64kcal,1 Container,45,8,9,2,--,5
574,조개살미역국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28,1 그릇,65,4,4,5,320,17
575,감자양파찌개 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,89.9,1 봉,45,11,-,-,5,--
