,메뉴이름,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량,탄수화물,지방,단백질,나트륨,콜레스트롤
1058,쇠고기팽이버섯떡볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,146,17.804878048780488,7.121951219512195,3.5609756097560976,24.926829268292682,0.0
1059,파채돈가스,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,475,64.04494382022472,10.674157303370787,28.46441947565543,1126.123595505618,40.91760299625468
1060,뿌리채소닭순살조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,237,54.17142857142857,0.0,6.771428571428571,318.25714285714287,0.0
1061,달걀케첩볶음밥,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,524,87.81318681318682,10.076923076923077,21.593406593406595,524.0,84.93406593406593
1062,음료수탄산콜라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,14.561702127659574,6.025531914893617,1.5063829787234042,110.46808510638297,0.0
1063,햄버그스테이크,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,20.0,29.0,26.0,950.0,70.0
1064,코코아 음료 분말,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,101.41538461538461,0.0,0.0,253.53846153846155,0.0
1065,감자수제비국,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,11.28061224489796,1.0255102040816326,2.563775510204082,346.9642857142857,16.57908163265306
1066,돈육굴소스양배추볶음,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,164,23.428571428571427,6.768253968253968,2.342857142857143,0.0,0.0
1067,모듬어묵조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107,11.795275590551181,1.68503937007874,10.952755905511811,0.0,0.0
1068,베이컨김치볶음밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,472,81.10422535211268,11.966197183098592,10.63661971830986,1063.661971830986,39.88732394366197
1069,배추쌈,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,7.230769230769231,0.0,0.0,235.0,0.0
1070,중화식돈까스,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,618,85.83333333333333,10.3,44.63333333333333,1167.3333333333333,0.0
1071,쫄면야채무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65,10.754545454545454,2.0090909090909093,0.9454545454545454,0.0,0.0
1072,쫀득치킨꿔바로우후르츠소스,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,374,49.4367816091954,8.597701149425287,19.344827586206897,859.7701149425287,64.48275862068965
1073,쇠고기야채죽,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,41.888888888888886,13.962962962962964,20.944444444444443,0.0,0.0
1074,쇠고기볶음밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,501,62.43465045592705,16.75075987841945,18.273556231003038,910.6322188449848,159.89361702127658
1075,마라제육볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,502,27.206293706293707,28.96153846153846,34.22727272727273,730.1818181818181,112.33566433566433
1076,오이김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.4285714285714284,0.0,0.0,14.571428571428571,0.0
1077,찹스테이크,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,454,23.70281124497992,22.79116465863454,37.377510040160644,837.8032128514056,82.95983935742971
1078,감자케찹조림,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,59,11.908256880733944,0.5412844036697247,1.0825688073394495,350.2110091743119,0.0
1079,한방삼계탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,815,34.92857142857143,29.107142857142858,91.6875,3143.5714285714284,174.64285714285714
1080,도토리냉국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6.2,0.496,0.248,272.8,0.0
1081,명란계란찜,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3.857142857142857,3.4285714285714284,5.142857142857143,42.857142857142854,153.85714285714286
1082,치커리유자청무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6.869918699186992,0.0,0.5691056910569106,14.227642276422765,0.0
1083,브로콜리새우살볶음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103,10.886178861788618,3.3495934959349594,8.373983739837398,250.3821138211382,0.0
1084,모듬버섯볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,12.91542288557214,0.0,1.4676616915422886,4.696517412935323,0.0
1085,시금치맛살무침,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,121,4.457894736842105,10.189473684210526,4.457894736842105,79.60526315789474,0.0
1086,훈제오리쌈무머스타드소스,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,12.912,0.0,0.0,206.592,0.0
1087,두부간장볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,2.125,3.5,9.5,0.0,0.0
1088,갑오징어풋마늘무침갑오징어풋마늘무침대,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0.0,0.0,26.0,0.0,0.0
1089,조기양념찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0.554945054945055,5.549450549450549,11.098901098901099,334.0769230769231,76.58241758241758
1090,우엉잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,112,0.0,9.333333333333334,0.0,0.0,0.0
1091,감자밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,50.36363636363637,0.0,6.295454545454546,0.0,0.0
1092,삼겹살구이갈비탕대,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483,59.32,67.79428571428572,161.01142857142858,0.0,296.6
1093,콜라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,29.5,0.0,0.0,15.391304347826088,0.0
1094,고구마샐러드게맛살과일샐러드대,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156,26.472727272727273,2.8363636363636364,0.9454545454545454,160.72727272727272,9.454545454545455
1095,양배추쌈오이무침대,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,8.48,0.0,8.48,0.0,0.0
1096,오이양파장아찌야채샐러드대,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38,6.82051282051282,0.0,0.9743589743589743,684.974358974359,0.0
1097,무나물오이무침대,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3.5757575757575757,3.5757575757575757,0.0,500.6060606060606,0.0
1098,브로콜리초고추장오이부추무침대,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,13.762295081967213,1.1967213114754098,0.8975409836065574,499.6311475409836,0.0
1099,돼지고기김치볶음쇠고기,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,261,4.9714285714285715,17.4,14.914285714285715,889.8857142857142,156.6
1100,시금치고추장무침오이무침대,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2.2473684210526317,5.136842105263158,2.2473684210526317,40.13157894736842,0.0
1101,무나물무생채대,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3.5757575757575757,3.5757575757575757,0.0,500.6060606060606,0.0
1102,소불고기덮밥소스,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,241,26.965034965034967,3.370629370629371,21.90909090909091,4622.818181818182,21.90909090909091
1103,치킨너겟강정,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,357,27.46153846153846,16.476923076923075,21.96923076923077,768.9230769230769,54.92307692307692
1104,아이스크림 바,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,9.257142857142858,8.742857142857142,1.542857142857143,23.65714285714286,36.0
1105,골뱅이오징어채볶음,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,169,24.581818181818182,0.0,9.218181818181819,712.8727272727273,101.4
1106,콩나물닭볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,195,26.68421052631579,6.157894736842105,8.210526315789474,574.7368421052631,0.0
1107,우엉채조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,18.613636363636363,0.0,1.7727272727272727,212.72727272727272,0.0
1108,문어야채초고추장무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107,20.172131147540984,1.7540983606557377,1.3155737704918034,732.3360655737705,0.0
1109,낙지야채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0.0,0.0,0.0,0.0,0.0
1110,볶음김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,5.175,4.6,2.3,310.5,1.15
1111,꽈리고추찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2.5454545454545454,0.0,0.0,63.63636363636363,0.0
1112,닭고기단호박조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,195,33.97212543554007,6.794425087108014,2.038327526132404,644.1114982578397,0.0
1113,두부된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1.849096705632306,3.7619553666312435,4.5908607863974495,85.5047821466525,12.051009564293304
1114,생선묵맛살조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2.96875,4.15625,5.9375,332.5,20.78125
1115,비엔나소시지케찹조림,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,283,2.9789473684210526,23.83157894736842,14.894736842105264,685.1578947368421,44.68421052631579
1116,맛있는 두유 달콤한맛,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,19.0,8.0,2.0,170.0,0.0
1117,팽이버섯계란국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,12.088888888888889,13.6,3.022222222222222,0.0,7.555555555555555
1118,유림기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,477,11.949895615866389,25.891440501043842,43.816283924843425,1455.8956158663882,124.47807933194154
1119,알감자조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,11.100917431192661,0.5045871559633027,1.0091743119266054,326.4678899082569,0.0
1120,꼬막콩나물비빔밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,417,71.48571428571428,9.531428571428572,11.914285714285715,1286.7428571428572,11.914285714285715
1121,콩자반,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119,198.33333333333334,0.0,7.933333333333334,0.0,0.0
1122,귤주스,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37,9.0,0.0,0.0,1.0,0.0
1123,마카롱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,89.0,6.0,17.0,1059.0,0.0
1124,참돔탕수,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,316,,,,inf,
1125,바다장어순살강정,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,430,104.5945945945946,0.0,11.621621621621621,406.7567567567568,0.0
1126,핫바,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,252,14.933333333333334,16.8,11.2,0.0,0.0
1127,식탁비치용 양념,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1.6,1.6,0.0,56.0,0.0
1128,돼지갈비김치찜,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,428,22.668348045397227,25.366960907944513,32.92307692307692,1047.061790668348,105.24590163934427
1129,저염쌈장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131,23.55056179775281,1.4719101123595506,5.887640449438202,1876.685393258427,0.0
1130,전복영양밥달래양념장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,442,0.0,0.0,114.92,114.92,618.8
1131,얼갈이된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,49,0.0,0.0,0.0,0.0,0.0
1132,오징어채버터볶음,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,121,17.6,0.0,6.6,510.4,72.6
1133,멸치무침,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,152,5.6,12.8,5.6,100.0,0.0
1134,민물장어튀김,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,427,9.704545454545455,29.113636363636363,29.113636363636363,706.4909090909091,333.8363636363636
1135,새우살야채튀김,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,425,36.7109634551495,24.003322259136212,12.70764119601329,783.6378737541528,84.71760797342192
1136,오리훈제부추무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,257,16.0625,14.277777777777779,16.0625,2976.9166666666665,58.895833333333336
1137,마늘종볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125,3.1914893617021276,3.723404255319149,20.21276595744681,579.7872340425532,212.7659574468085
1138,연두부,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3.9555555555555557,3.9555555555555557,9.88888888888889,9.88888888888889,0.0
1139,꽃게된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61,7.4071428571428575,0.8714285714285714,4.792857142857143,0.0,0.0
1140,기타 양념,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,14.63063063063063,1.045045045045045,9.405405405405405,1762.990990990991,0.0
1141,오징어초고추장무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134,23.978947368421053,0.7052631578947368,6.347368421052631,698.2105263157895,14.810526315789474
1142,냉이조갯살된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,72,8.571428571428571,1.7142857142857142,5.142857142857143,932.5714285714286,0.0
1143,찐고구마,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,45.21739130434783,0.0,1.4130434782608696,12.717391304347826,0.0
1144,굴미역국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2.4615384615384617,2.4615384615384617,3.076923076923077,196.92307692307693,10.461538461538462
1145,굴순두부찌개,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,130,8.878048780487806,6.341463414634147,9.512195121951219,0.0,0.0
1146,쇠고기달래된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,72,11.2,0.4,6.0,708.0,20.0
1147,꽁치튀김케찹소스,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,352,75.35774647887324,0.9915492957746479,8.923943661971832,131.87605633802818,4.957746478873239
1148,멸치깻잎조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0,0.0,0.975,0.0,0.0
1149,얼큰떡만둣국,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,568,99.968,9.9968,18.176,1799.424,110.8736
1150,새송이쇠고기볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,110,17.875,2.0625,4.125,426.25,6.875
1151,연두부샐러드,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,4.0,4.0,10.0,10.0,0.0
1152,소시지콩나물찜,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,280,22.4,0.0,44.8,448.0,0.0
1153,치킨텐더샐러드,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,362,67.22857142857143,6.2057142857142855,9.308571428571428,434.4,10.342857142857143
1154,호박잎양념장,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.0,0.0,0.0,0.0,0.0
1155,생선묵잡채,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0.0,15.583333333333334,0.0,0.0,0.0
1156,두부돈육김치볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,223,5.767241379310345,17.301724137931036,7.689655172413793,0.0,0.0
1157,미나리오징어무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,80,13.793103448275861,0.0,2.7586206896551726,678.6206896551724,0.0
1158,도라지튀김,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,363,,,,inf,
1159,오징어제육덮밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,753,134.94623655913978,5.397849462365591,40.483870967741936,329.26881720430106,5.397849462365591
1160,연근소불고기,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,270,13.757961783439491,14.331210191082803,19.49044585987261,820.3184713375796,20.636942675159236
1161,우유계란찜,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,5.892857142857143,5.238095238095238,7.857142857142857,65.47619047619048,235.0595238095238
1162,상추샐러드,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6.865384615384615,0.0,0.8076923076923077,40.38461538461539,0.0
1163,햄김치볶음,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121,18.06597222222222,2.9409722222222223,4.621527777777778,277.2916666666667,0.0
1164,파불고기,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,308,38.97142857142857,10.057142857142857,15.085714285714285,729.1428571428571,18.857142857142858
1165,만두튀김만두강정,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,624,108.23126338329764,9.353319057815845,22.715203426124198,0.0,0.0
1166,양파커리핫도그,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,746,165.77777777777777,0.0,20.72222222222222,41.44444444444444,0.0
1167,두부계란국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2.5185185185185186,2.5185185185185186,5.037037037037037,356.3703703703704,156.14814814814815
1168,연근매운조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7.615384615384615,0.0,0.0,84.61538461538461,0.0
1169,황태국,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2.353846153846154,2.0923076923076924,1.5692307692307692,24.846153846153847,6.538461538461538
1170,양파고추장아찌,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6.82051282051282,0.0,0.9743589743589743,684.974358974359,0.0
1171,미나리문어초무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,14.482758620689655,0.0,2.896551724137931,712.551724137931,0.0
1172,돼지고기두부조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,280,13.125,17.5,17.5,1043.4375,39.375
1173,우엉간장떡볶이,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263,25.625641025641027,16.184615384615384,4.046153846153846,33.717948717948715,6.743589743589744
1174,짬뽕덮밥,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,590,87.36538461538461,20.423076923076923,13.615384615384615,1429.6153846153845,0.0
1175,근대쇠고기된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50,1.3333333333333333,2.6666666666666665,4.0,553.3333333333334,13.333333333333334
1176,햄소시지구이,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,185,2.9210526315789473,4.868421052631579,3.8947368421052633,244.39473684210526,3.8947368421052633
1177,고추장감자조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113,8.78888888888889,2.511111111111111,13.811111111111112,0.0,0.0
1178,프리타타,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,179,9.708474576271186,10.315254237288135,12.135593220338983,655.3220338983051,172.9322033898305
1179,맛살피망볶음,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,126,25.2,0.0,0.0,18.9,0.0
1180,더덕강정,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,371,74.2,0.0,6.183333333333334,123.66666666666667,0.0
1181,돈가스정식,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,627,31.35,10.45,94.05,2299.0,229.9
1182,전투식량,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,60.0,6.0,12.0,940.0,5.0
1183,고등어마늘튀김,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,449,85.80888888888889,9.977777777777778,3.991111111111111,1416.8444444444444,0.0
1184,쌀핫도그,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,774,104.32173913043478,30.286956521739132,20.191304347826087,841.304347826087,33.65217391304348
1185,우엉돼지불고기,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,442,17.24878048780488,12.93658536585366,56.05853658536585,1015.5219512195122,172.4878048780488
1186,연근조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,16.846153846153847,0.0,0.0,187.17948717948718,0.0
1187,북어채도라지볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,8.712,4.752,7.128,364.32,3.96
1188,깐풍새우,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,403,0.0,16.692307692307693,54.84615384615385,1891.0,0.0
1189,두부샐러드드레싱,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97,8.818181818181818,6.349090909090909,1.0581818181818181,0.0,0.0
1190,명태조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0.0,4.627659574468085,8.329787234042554,0.0,0.0
1191,콩나물게맛살냉채,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3.7777777777777777,0.0,2.8333333333333335,0.0,0.0
1192,게맛살계란국,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81,3.6,0.0,2.7,0.0,0.0
1193,당면고추장찌개,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,263,15.885906040268456,13.238255033557047,20.298657718120804,478.3422818791946,0.0
1194,치즈볼스테이크,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,184,9.6,12.8,8.0,288.0,24.0
1195,짬뽕,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,564,83.51538461538462,19.523076923076925,13.015384615384615,1366.6153846153845,0.0
1196,홍합미역국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.9345794392523364,0.5607476635514018,2.2429906542056073,271.58878504672896,2.4299065420560746
1197,굴튀김,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,413,103.25,0.0,0.0,55.3125,0.0
1198,너비아니구이,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,240,15.766423357664234,12.262773722627736,15.766423357664234,357.37226277372264,28.029197080291972
1199,건새우호박볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6.795454545454546,1.6727272727272726,0.8363636363636363,101.4090909090909,0.0
1200,패주해물탕,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,111,24.74754098360656,0.3639344262295082,2.183606557377049,167.40983606557376,0.0
1201,전복닭죽,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,448,66.37037037037037,9.955555555555556,16.59259259259259,1758.8148148148148,66.37037037037037
1202,오이냉국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4.0,0.0,0.0,384.0,0.0
1203,콩나물맛살무침,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,11.842105263157896,2.3684210526315788,4.7368421052631575,949.7368421052631,0.0
1204,맑은된장국,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8.428571428571429,0.0,1.6857142857142857,0.0,0.0
1205,물냉면비빔냉면,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,920,136.20111731843576,35.977653631284916,12.849162011173185,783.7988826815642,23.12849162011173
1206,오징어청경채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111,16.145454545454545,0.0,6.054545454545455,468.2181818181818,66.6
1207,게맛살무침,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,8.133333333333333,0.0,6.1,0.0,0.0
1208,블루베리아몬드,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5.4035087719298245,1.1578947368421053,0.38596491228070173,0.38596491228070173,0.0
1209,마늘장아찌,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6.666666666666667,0.0,0.0,630.0,0.0
1210,미나리초무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,76,13.10344827586207,0.0,2.6206896551724137,644.6896551724138,0.0
1211,햄구이,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,185,0.0,12.18562874251497,15.508982035928144,661.3473053892216,0.0
1212,갑오징어미역초무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,91,18.2,0.0,2.022222222222222,2016.1555555555556,0.0
1213,민대구탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82,2.484848484848485,0.9939393939393939,15.406060606060606,0.0,0.0
1214,오징어김치전,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,206,30.635897435897437,5.282051282051282,9.507692307692308,623.2820512820513,15.846153846153847
1215,연근야채볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,185,0.0,0.0,0.0,0.0,0.0
1216,도라지사과무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,16.2,0.0,2.7,270.0,0.0
1217,돈까스치즈버거,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,994,131.07692307692307,32.76923076923077,32.76923076923077,1747.6923076923076,29.128205128205128
1218,콩나물밥달래양념장 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,454,99.88,6.053333333333334,12.106666666666667,605.3333333333334,0.0
1219,쇠고기버섯들깨탕 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,3.4419354838709677,6.883870967741935,5.945161290322581,510.03225806451616,6.258064516129032
1220,생선묵조림 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,5.3125,7.4375,10.625,595.0,37.1875
1221,배추김치 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.5625,0.0,0.625,284.375,0.0
1222,조갯살미역국 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0.8,0.8,1.0,64.0,3.4
