,메뉴이름,계란류,우유,메밀,땅콩,대두,밀,고등어,게,새우,돼지고기,복숭아,토마토,아황산류,호두,닭고기,쇠고기,오징어,조개류,잣,열량,탄수화물,지방,단백질,나트륨,콜레스트롤,맛
1546,전복버섯조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61.0,11.86111111111111,0.0,2.824074074074074,425.30555555555554,10.73148148148148,6
1547,한우불고기비빔밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,283.0,29.96470588235294,6.658823529411765,19.97647058823529,1698.0,249.7058823529412,7
1548,순대국밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.0,73.52459016393442,4.795081967213115,10.38934426229508,0.0,0.0,8
1549,용가리치킨,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,757.0,71.11212121212121,38.9969696969697,29.82121212121212,1124.030303030303,27.527272727272727,7
1550,요거트푸딩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.0,24.752380952380957,1.076190476190476,0.0,96.85714285714286,0.0,7
1551,즉석카레소스,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,251.0,23.95909090909091,12.55,9.127272727272729,783.8045454545454,14.831818181818182,7
1552,양파풋고추쌈,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,14.0,0.0,1.75,3.5,0.0,6
1553,새우튀김케첩볶음,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,362.0,31.269102990033225,20.44518272425249,10.82392026578073,667.4750830564784,72.15946843853821,4
1554,쇠고기야채조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,113.0,22.6,0.9970588235294118,3.323529411764706,339.0,1.661764705882353,6
1555,피망생선묵볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190.0,21.59090909090909,6.477272727272728,10.795454545454543,1135.6818181818182,0.0,4
1556,매운닭고기고구마조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,393.0,54.13223140495868,7.578512396694215,24.90082644628099,855.2892561983471,129.91735537190084,3
1557,훈제오리덮밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.0,14.09032258064516,25.83225806451613,18.787096774193547,469.6774193548387,152.6451612903226,7
1558,단호박부꾸미,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.0,138.54545454545453,0.0,7.696969696969697,23.09090909090909,0.0,6
1559,컨츄리소시지,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,257.0,7.06043956043956,19.76923076923077,14.12087912087912,649.5604395604396,16.945054945054945,6
1560,닭순살매운볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,287.0,18.516129032258064,11.57258064516129,20.830645161290324,1337.7903225806451,205.99193548387095,7
1561,무말랭이무침,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,8.0,0.0,0.0,384.0,0.0,10
1562,명이나물,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.125,0.0,0.0,7
1563,돼지고기당면찌개,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,152.0,19.46020761245675,4.2076124567474045,8.415224913494809,55.75086505190311,5.259515570934256,5
1564,무조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,5.666666666666667,0.0,1.8888888888888888,1191.888888888889,0.0,8
1565,치커리사과무침,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,12.823848238482384,0.0,1.062330623306233,26.558265582655828,0.0,7
1566,투움바파스타,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,305.0,54.4054054054054,4.945945945945946,10.716216216216216,478.1081081081081,478.1081081081081,11
1567,핫크리스피핫도그,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190.0,22.04,9.12,4.56,273.6,11.4,6
1568,연근샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0,8.367816091954023,5.977011494252873,4.383141762452107,153.40996168582376,5.180076628352491,9
1569,쌈채소,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0,2.8363636363636364,2.1272727272727274,2.1272727272727274,74.45454545454545,0.0,8
1570,설렁탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,351.0,16.714285714285715,18.803571428571427,31.339285714285715,2383.875,110.73214285714286,11
1571,갓돈찌개,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,133.0,10.408695652173911,6.168115942028986,8.866666666666667,331.536231884058,0.0,8
1572,두부두루치기,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,245.0,0.0,0.0,0.0,0.0,0.0,9
1573,우동국,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1.408,0.528,0.132,3.52,1.32,6
1574,새우볶음,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.0,4.4,2.0,1.6,56.0,0.0,8
1575,상추치커리무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,4.350948509485095,0.0,0.3604336043360434,9.010840108401084,0.0,6
1576,어묵핫바,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,10.909090909090908,0.9090909090909092,7.272727272727272,362.7272727272728,0.0,9
1577,고추마요치킨,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,673.0,104.91634980988592,2.55893536121673,53.73764258555133,895.6273764258555,89.56273764258555,7
1578,푸실리샐러드,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.0,29.063291139240505,2.075949367088608,2.075949367088608,705.8227848101266,0.0,10
1579,전복소갈비찜,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,504.0,83.42068965517241,13.903448275862068,6.951724137931034,128.60689655172413,0.0,8
1580,빵케이크,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,9.53757225433526,2.6705202312138727,0.953757225433526,36.24277456647399,19.07514450867052,7
1581,쇠고기된장찌개,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,86.0,13.377777777777778,0.4777777777777778,7.166666666666667,845.6666666666666,23.88888888888889,7
1582,어채볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,3.696,2.016,3.024,154.56,1.68,9
1583,오렌지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.0,11.737254901960783,2.2901960784313724,1.2882352941176471,241.90196078431373,0.0,8
1584,셀프주먹밥,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.0,80.96,3.52,31.68,0.0,0.0,7
1585,코다리꽈리고추조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141.0,17.706976744186047,6.558139534883721,3.2790697674418605,78.69767441860465,75.4186046511628,6
1586,쇠고기두부탕국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51.0,1.36,2.72,4.08,564.4,13.6,8
1587,동그랑땡구이,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,72.0,13.028571428571428,0.6857142857142857,2.9714285714285715,0.0,0.0,7
1588,고등어순살김치조림,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,182.0,10.11111111111111,6.319444444444445,17.694444444444443,883.4583333333334,37.91666666666666,7
1589,게맛살과일샐러드,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0,16.4609375,6.890625,4.59375,449.421875,4.9765625,7
1590,돼지고기생야채비빔밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,848.0,128.68482490272373,19.79766536964981,36.295719844357976,0.0,1326.443579766537,5
1591,쇠고기불낙볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,253.0,7.989473684210527,13.31578947368421,23.96842105263158,886.8315789473684,197.07368421052632,6
1592,차돌박이야채덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1059.0,0.0,38.64963503649635,170.05839416058393,587.4744525547445,378.7664233576642,7
1593,진미채볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.0,2.804878048780488,0.1219512195121951,0.7317073170731707,0.1219512195121951,0.0,9
1594,바베큐폭립,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,137.0,32.88,0.0,0.9133333333333332,0.0,0.0,10
1595,양송이스프,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0,9.0,6.6,3.6,300.0,18.0,10
1596,튀김닭꼬치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,418.0,0.0,72.1726618705036,36.0863309352518,0.0,0.0,6
1597,치즈케이크,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.0,39.41666666666666,11.916666666666666,4.583333333333333,146.66666666666666,82.5,9
1598,군만두튀김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0,17.076923076923077,0.0,11.953846153846154,990.4615384615385,0.0,7
1599,매콤갑오징어볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,219.0,17.52,8.76,15.33,876.0,131.4,7
1600,장조림버터비빔밥,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677.0,121.25373134328358,12.125373134328358,20.2089552238806,0.0,0.0,8
1601,오삼불고기덮밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,872.0,197.4823529411765,23.08235294117647,30.77647058823529,0.0,0.0,8
1602,모듬콩조림,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.0,28.12962962962963,0.0,12.055555555555555,855.9444444444445,0.0,7
1603,불낙비빔밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,752.0,115.49916527545908,16.320534223706176,32.64106844741235,617.669449081803,69.04841402337229,7
1604,버터롤,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,153.0,0.0,16.767123287671232,0.0,88.02739726027397,48.2054794520548,9
1605,고구마츄,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.0,41.25,0.0,2.0625,25.78125,0.0,8
1606,비빔막국수,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.0,71.0,3.0,10.0,1240.0,0.0,7
1607,하루견과,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,150.0,11.379310344827584,2.0689655172413794,19.655172413793103,144.82758620689654,0.0,8
1608,에그마요샌드위치,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,700.0,107.23404255319149,20.851063829787236,0.0,1456.595744680851,92.34042553191487,8
1609,롤피자스틱,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.0,40.1025641025641,3.5384615384615383,8.256410256410257,259.4871794871795,11.794871794871796,7
1610,도토리묵사발,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,3.337748344370861,0.23841059602649,0.4768211920529801,31.2317880794702,0.0,9
1611,치즈스틱,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.0,33.9,0.0,22.6,2034.0,0.0,8
1612,콘샐러드,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.0,15.253333333333334,3.466666666666667,2.08,187.2,3.466666666666667,10
1613,육포,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,10.0,1.0,9.0,330.0,30.0,7
1614,츄러스,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,280.0,58.12658227848101,4.253164556962025,2.1265822784810124,503.2911392405063,31.89873417721519,7
1615,땅콩조림,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.0,17.333333333333332,37.333333333333336,17.333333333333332,404.0,0.0,10
1616,냉파스타샐러드,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.0,35.531531531531535,22.054054054054053,14.702702702702704,3.675675675675676,0.0,8
1617,떡갈비덮밥,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1033.0,194.96056338028168,14.549295774647888,29.098591549295776,0.0,0.0,8
1618,버섯장조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,9.52777777777778,0.0,2.2685185185185186,341.6388888888889,8.62037037037037,9
1619,소고기죽,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.0,44.980645161290326,3.212903225806452,9.638709677419357,0.0,16.06451612903226,10
1620,치즈,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0,0.0,2.660377358490566,4.433962264150943,51.43396226415094,0.0,8
1621,함박스테이크덮밥,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1120.0,209.7526501766785,15.830388692579506,35.618374558303884,1127.9151943462898,174.13427561837457,8
1622,느타리버섯배추국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,6.784,2.544,0.848,0.0,0.0,6
1623,순대야채볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.0,35.76673866090713,18.62850971922246,8.196544276457884,971.6630669546436,38.74730021598272,7
1624,아이스모찌,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0,12.129380053908356,7.749326145552561,1.6846361185983827,77.49326145552561,32.00808625336927,7
1625,닭한마리,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,320.0,12.8,12.8,32.0,480.0,240.0,8
1626,양배추부추무침,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,2.6875,2.388888888888889,2.6875,498.0833333333333,9.854166666666666,5
1627,리얼스트로베리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,15.492957746478874,3.661971830985916,1.408450704225352,58.59154929577465,0.0,6
1628,의성마늘후랑크,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,4.705882352941177,16.470588235294116,9.411764705882351,494.11764705882354,35.294117647058826,7
1629,식탁김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,1.0,1.0,0.0,35.0,0.0,7
1630,상추깻잎청경채무말랭이무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,17.0,0.0,0.0,816.0,0.0,4
1631,미나리골뱅이무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0,21.89655172413793,0.0,4.379310344827586,1077.3103448275865,0.0,6
1632,매운돼지갈비미나리찜,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,425.0,26.368613138686133,21.715328467153284,31.021897810218977,0.0,0.0,6
1633,훈제바베큐닭다리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94.0,0.3745019920318725,1.1235059760956174,11.609561752988048,372.2549800796813,0.0,6
1634,한뿌리 홍삼정,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.8742857142857143,0.5142857142857142,0.2057142857142857,2.571428571428572,0.2571428571428571,6
1635,리얼키위,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0,24.4,0.0,2.7111111111111112,54.22222222222222,0.0,7
1636,낙지부추비빔밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,610.0,111.07462686567165,9.1044776119403,20.029850746268657,801.1940298507462,109.25373134328358,7
1637,맥스봉숯불구이맛 핫바,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.0,12.423529411764706,9.31764705882353,10.352941176470589,672.9411764705883,25.88235294117647,6
1638,떡갈비구이,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,107.0,6.114285714285714,7.133333333333334,4.076190476190476,183.42857142857144,0.0,6
1639,스팸부대찌개,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.0,52.66990291262136,3.0097087378640777,12.03883495145631,0.0,0.0,8
1640,고추튀김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581.0,138.7462686567164,0.0,0.0,17.34328358208955,0.0,10
1641,유산균음료,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,29.25,1.125,3.375,39.375,0.0,9
1642,즉석어묵탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,18.666666666666668,1.8666666666666667,11.2,522.6666666666666,0.0,7
1643,장어튀김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.0,6.65,53.2,59.85,0.0,0.0,9
1644,상추깻잎청경채명이나물,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,7.2,0.9,3.6,711.0,0.0,4
1645,감자말이새우튀김,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,703.0,140.6,0.0,46.86666666666667,1640.3333333333333,0.0,7
1646,미나리삼겹살비빔밥,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,984.0,145.77777777777777,36.44444444444444,18.22222222222222,3826.6666666666665,0.0,7
1647,군만두,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1259.0,193.69230769230768,0.0,135.58461538461538,11234.153846153846,0.0,10
1648,후룻컵,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84.0,9.927272727272728,3.8181818181818175,3.0545454545454547,198.54545454545453,0.0,9
1649,돼지고기궁중떡볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,381.0,71.67326732673267,5.658415841584159,11.316831683168315,437.5841584158416,0.0,5
1650,버팔로윙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,493.0,7.042857142857143,8.451428571428572,42.96142857142857,0.0,0.0,11
1651,브로콜리마늘볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,9.195121951219512,2.8292682926829267,7.073170731707317,211.4878048780488,0.0,7
1652,스모크닭다리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,472.0,5.721212121212122,20.024242424242424,65.7939393939394,1716.3636363636365,343.27272727272725,8
1653,닭순살간장덮밥,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,632.0,92.7936507936508,16.3015873015873,28.84126984126984,0.0,0.0,6
1654,방어순살탕수육,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,342.0,7.1,26.17,19.64,195.81,35.36,5
1655,간장제육덮밥,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,940.0,111.24260355029584,22.24852071005917,61.18343195266272,6218.461538461538,33.37278106508876,7
1656,닭고기가지볶음,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,263.0,45.42727272727273,7.172727272727273,2.390909090909091,521.2181818181818,0.0,6
1657,돼지고기마늘쫑볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,451.0,20.10828025477707,25.85350318471337,25.85350318471337,841.6751592356688,0.0,7
1658,통마늘삼겹살볶음,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1064.0,11.4,87.4,60.8,1786.0,209.0,6
1659,명이절임,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,0.0,0.0,0.825,0.0,0.0,6
1660,치킨떡볶이,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,429.0,107.25,0.0,0.0,15.321428571428571,0.0,7
1661,웨지,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.0,65.17567567567568,10.027027027027026,5.013513513513513,501.35135135135135,0.0,9
1662,꽁치튀김양념소스,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,403.0,76.19747899159664,0.0,20.31932773109244,0.0,0.0,5
1663,고구마치즈돈까스,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,433.0,84.48780487804878,7.040650406504065,10.560975609756095,0.0,0.0,6
1664,브로콜리치즈스프,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.0,12.0,14.0,2.0,0.0,40.0,6
1665,아이스홍시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0.0,0.0,0.0,0.0,0.0,8
1666,상추청경채깻잎,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,6.0,0.75,3.0,592.5,0.0,7
1667,크림스파게티,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,682.0,96.28235294117648,24.07058823529412,20.861176470588237,1829.3647058823528,32.09411764705882,10
1668,우엉새송이버섯볶음,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0,23.422885572139304,0.0,2.6616915422885574,8.517412935323383,0.0,6
1669,홍삼즙,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,2.16,0.0,0.0,0.0,0.0,6
1670,날치알비빔밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.0,93.5483870967742,8.064516129032258,12.903225806451612,1387.0967741935483,48.38709677419355,8
1671,쌈무,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,9
1672,장어구이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.0,138.48062015503876,2.4728682170542635,24.72868217054264,1332.875968992248,0.0,10
1673,호두타르트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.0,16.426966292134832,14.97752808988764,3.3820224719101124,96.62921348314607,67.64044943820225,10
1674,무청시래기갈비찜,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,387.0,13.429022082018928,24.41640378548896,24.41640378548896,777.6624605678234,85.45741324921136,5
1675,옹심이만두국수,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,776.0,144.3720930232558,15.03875968992248,15.03875968992248,1669.3023255813953,0.0,7
1676,오리고기상추깻잎부추비빔밥,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,658.0,98.7,0.0,32.9,394.8,0.0,4
1677,왕새우튀김,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647.0,71.88888888888889,0.0,86.26666666666667,1941.0,143.77777777777777,10
1678,무청시래기갈비탕,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,447.0,11.510729613733906,29.736051502145923,31.65450643776824,1309.3454935622317,118.94420600858368,6
1679,곶감 냉동식,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.0,30.2089552238806,0.0,0.0,1.3134328358208955,0.0,2
1680,피조개제육볶음,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,560.0,30.34965034965035,32.30769230769231,38.18181818181818,814.5454545454545,125.31468531468532,6
1681,연어회덮밥,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.0,78.41720430107527,14.795698924731182,59.18279569892473,1716.3010752688172,136.1204301075269,9
1682,쫄떡볶이,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,986.0,246.5,0.0,0.0,35.214285714285715,0.0,8
1683,어니언스프,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.0,35.744680851063826,4.468085106382978,2.234042553191489,996.3829787234042,6.702127659574468,8
1684,꽁치튀김,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,356.0,0.0,25.72254335260116,23.664739884393065,4012.71676300578,77.16763005780346,7
1685,게맛살토마토샐러드,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,166.0,18.588541666666668,7.78125,5.1875,507.5104166666667,5.619791666666667,5
1686,갈낙탕,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,416.0,0.0,19.1264367816092,55.78544061302682,1350.007662835249,333.11877394636014,8
1687,근대무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,9.947368421052632,9.947368421052632,6.394736842105263,0.0,0.0,9
1688,쇠고기부추무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,224.0,14.0,12.444444444444445,14.0,2594.6666666666665,51.333333333333336,7
1689,쇠고기버섯들깨국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.0,2.0580645161290323,4.116129032258065,3.554838709677419,304.96774193548384,3.741935483870968,6
1690,계란조갯살찌개,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87.0,0.0,5.4375,6.525,66.3375,250.125,5
1691,두부간장조림,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0,9.72222222222222,2.7777777777777777,15.27777777777778,0.0,0.0,8
1692,버섯감자국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56.0,10.980392156862743,0.0,2.196078431372549,673.0980392156863,3.294117647058824,6
1693,오징어채야채무침,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,64.0,2.031746031746032,1.0158730158730158,10.158730158730158,177.77777777777777,60.95238095238095,5
1694,삼색초나물,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,4.419047619047619,0.5523809523809524,1.2428571428571429,56.2047619047619,0.0,3
1695,모듬김치,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1.7985401459854014,0.5927007299270073,0.3474452554744525,19.456934306569345,0.3474452554744525,7
1696,조갯살두부국,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,5.142857142857143,0.0,3.085714285714286,62.74285714285714,0.0,5
1697,양배추브로콜리초고추장,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,5.6347826086956525,4.3826086956521735,2.5043478260869567,187.82608695652172,3.130434782608696,7
1698,돼지고기애호박찌개,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,105.0,13.442906574394463,2.906574394463668,5.813148788927336,38.5121107266436,3.633217993079585,9
1699,무쌈말이,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,8.478260869565217,2.8260869565217392,0.3532608695652174,0.0,0.0,9
1700,짬뽕수제비국,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,110.0,18.520408163265305,1.683673469387755,4.209183673469388,569.6428571428571,27.21938775510204,5
1701,만둣국,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,252.0,27.29032258064516,9.870967741935484,12.193548387096774,1374.3870967741937,54.58064516129032,10
